concept_group,seed_term,seed_key,seed_priority,query_status,neighbor_rank,neighbor_token,neighbor_term,similarity,neighbor_count
gen_ai,large language model,large_language_model,high,exact_key,26,chatgpt-4,chatgpt-4,0.712086,13
gen_ai,large language model,large_language_model,high,exact_key,27,ai_applications,ai applications,0.707203,1119
gen_ai,large language model,large_language_model,high,exact_key,28,openai's,openai's,0.706586,58
gen_ai,large language model,large_language_model,high,exact_key,29,large-language_models,large-language models,0.706429,15
gen_ai,large language model,large_language_model,high,exact_key,30,dlrm,dlrm,0.702043,8
gen_ai,large language model,large_language_model,high,exact_key,31,generative_ai_technologies,generative ai technologies,0.700064,71
gen_ai,large language model,large_language_model,high,exact_key,32,generative_ai_tools,generative ai tools,0.696434,136
gen_ai,large language model,large_language_model,high,exact_key,33,reinforcement_learning,reinforcement learning,0.696133,211
gen_ai,large language model,large_language_model,high,exact_key,34,ai_solutions,ai solutions,0.694334,1129
gen_ai,large language model,large_language_model,high,exact_key,35,llm's,llm's,0.693925,18
gen_ai,large language model,large_language_model,high,exact_key,36,ai_technologies,ai technologies,0.693806,964
gen_ai,large language model,large_language_model,high,exact_key,37,cainet,cainet,0.692923,6
gen_ai,large language model,large_language_model,high,exact_key,38,chatgpts,chatgpts,0.691314,13
gen_ai,large language model,large_language_model,high,exact_key,39,ai_ml,ai ml,0.690929,1542
gen_ai,large language model,large_language_model,high,exact_key,40,qianwen,qianwen,0.688468,7
gen_ai,large language model,large_language_model,high,exact_key,41,domain-specific,domain-specific,0.686449,482
gen_ai,large language model,large_language_model,high,exact_key,42,copilots,copilots,0.684939,221
gen_ai,large language model,large_language_model,high,exact_key,43,aigc,aigc,0.684609,403
gen_ai,large language model,large_language_model,high,exact_key,44,machine-learning,machine-learning,0.684304,498
gen_ai,large language model,large_language_model,high,exact_key,45,ai_capabilities,ai capabilities,0.683974,2400
gen_ai,large language model,large_language_model,high,exact_key,46,ai_tools,ai tools,0.683807,1086
gen_ai,large language model,large_language_model,high,exact_key,47,kogpt,kogpt,0.682184,12
gen_ai,large language model,large_language_model,high,exact_key,48,pre-trained_models,pre-trained models,0.681149,28
gen_ai,large language model,large_language_model,high,exact_key,49,machine_learning,machine learning,0.680655,28913
gen_ai,large language model,large_language_model,high,exact_key,50,text-to-code,text-to-code,0.680623,16
gen_ai,LLMs,llms,high,exact_key,1,large_language_models,large language models,0.904570,2463
gen_ai,LLMs,llms,high,exact_key,2,llm,llm,0.880720,1302
gen_ai,LLMs,llms,high,exact_key,3,large_language_model,large language model,0.852670,1017
gen_ai,LLMs,llms,high,exact_key,4,ai_models,ai models,0.827080,1592
gen_ai,LLMs,llms,high,exact_key,5,gen_ai,gen ai,0.796752,2739
gen_ai,LLMs,llms,high,exact_key,6,generative_ai,generative ai,0.793774,12235
gen_ai,LLMs,llms,high,exact_key,7,generative_ai_models,generative ai models,0.783069,164
gen_ai,LLMs,llms,high,exact_key,8,openai,openai,0.779350,1011
gen_ai,LLMs,llms,high,exact_key,9,ai,ai,0.775986,123783
gen_ai,LLMs,llms,high,exact_key,10,chatgpt,chatgpt,0.772557,3164
gen_ai,LLMs,llms,high,exact_key,11,genai,genai,0.770237,1624
gen_ai,LLMs,llms,high,exact_key,12,ai_applications,ai applications,0.738190,1119
gen_ai,LLMs,llms,high,exact_key,13,ai_model,ai model,0.731759,633
gen_ai,LLMs,llms,high,exact_key,14,ai_ml,ai ml,0.731364,1542
gen_ai,LLMs,llms,high,exact_key,15,gpt-4,gpt-4,0.730520,126
gen_ai,LLMs,llms,high,exact_key,16,pretrained_models,pretrained models,0.726673,78
gen_ai,LLMs,llms,high,exact_key,17,copilots,copilots,0.721848,221
gen_ai,LLMs,llms,high,exact_key,18,chatgpt-4,chatgpt-4,0.719591,13
gen_ai,LLMs,llms,high,exact_key,19,generative_ai_tools,generative ai tools,0.719342,136
gen_ai,LLMs,llms,high,exact_key,20,llm's,llm's,0.717173,18
gen_ai,LLMs,llms,high,exact_key,21,gpt-3,gpt-3,0.715517,135
gen_ai,LLMs,llms,high,exact_key,22,neural_networks,neural networks,0.713457,860
gen_ai,LLMs,llms,high,exact_key,23,gpt3,gpt3,0.713350,7
gen_ai,LLMs,llms,high,exact_key,24,chatgpts,chatgpts,0.707141,13
gen_ai,LLMs,llms,high,exact_key,25,ai_capabilities,ai capabilities,0.706063,2400
gen_ai,LLMs,llms,high,exact_key,26,ai_tools,ai tools,0.704526,1086
gen_ai,LLMs,llms,high,exact_key,27,langchain,langchain,0.703711,14
gen_ai,LLMs,llms,high,exact_key,28,azure_openai,azure openai,0.703221,95
gen_ai,LLMs,llms,high,exact_key,29,generative_ai_technologies,generative ai technologies,0.701704,71
gen_ai,LLMs,llms,high,exact_key,30,recommender_systems,recommender systems,0.700034,140
gen_ai,LLMs,llms,high,exact_key,31,machine_learning,machine learning,0.699368,28913
gen_ai,LLMs,llms,high,exact_key,32,sec-palm,sec-palm,0.698048,6
gen_ai,LLMs,llms,high,exact_key,33,deep_learning,deep learning,0.696748,4131
gen_ai,LLMs,llms,high,exact_key,34,openai's,openai's,0.695627,58
gen_ai,LLMs,llms,high,exact_key,35,domain-specific,domain-specific,0.695569,482
gen_ai,LLMs,llms,high,exact_key,36,copilot,copilot,0.694850,1597
gen_ai,LLMs,llms,high,exact_key,37,chat_gpt,chat gpt,0.694419,163
gen_ai,LLMs,llms,high,exact_key,38,trainium,trainium,0.694409,19
gen_ai,LLMs,llms,high,exact_key,39,ai_solutions,ai solutions,0.693968,1129
gen_ai,LLMs,llms,high,exact_key,40,pretrained,pretrained,0.693792,109
gen_ai,LLMs,llms,high,exact_key,41,ai_technologies,ai technologies,0.693406,964
gen_ai,LLMs,llms,high,exact_key,42,pre-trained_models,pre-trained models,0.692629,28
gen_ai,LLMs,llms,high,exact_key,43,inferencing,inferencing,0.690437,1103
gen_ai,LLMs,llms,high,exact_key,44,generative_ai_technology,generative ai technology,0.689693,143
gen_ai,LLMs,llms,high,exact_key,45,gen-ai,gen-ai,0.688547,54
gen_ai,LLMs,llms,high,exact_key,46,large-language_models,large-language models,0.687727,15
gen_ai,LLMs,llms,high,exact_key,47,natural_language_processing,natural language processing,0.685380,1653
gen_ai,LLMs,llms,high,exact_key,48,dall-e,dall-e,0.685186,46
gen_ai,LLMs,llms,high,exact_key,49,inferentia,inferentia,0.684020,20
gen_ai,LLMs,llms,high,exact_key,50,omniverse_replicator,omniverse replicator,0.681681,12
gen_ai,LLM,llm,high,exact_key,1,large_language_model,large language model,0.907553,1017
gen_ai,LLM,llm,high,exact_key,2,llms,llms,0.880720,804
gen_ai,LLM,llm,high,exact_key,3,large_language_models,large language models,0.847337,2463
gen_ai,LLM,llm,high,exact_key,4,generative_ai,generative ai,0.791878,12235
gen_ai,LLM,llm,high,exact_key,5,chatgpt,chatgpt,0.787588,3164
gen_ai,LLM,llm,high,exact_key,6,ai_model,ai model,0.786756,633
gen_ai,LLM,llm,high,exact_key,7,ai,ai,0.783179,123783
gen_ai,LLM,llm,high,exact_key,8,genai,genai,0.773814,1624
gen_ai,LLM,llm,high,exact_key,9,gen_ai,gen ai,0.772334,2739
gen_ai,LLM,llm,high,exact_key,10,ai_models,ai models,0.771208,1592
gen_ai,LLM,llm,high,exact_key,11,openai,openai,0.768909,1011
gen_ai,LLM,llm,high,exact_key,12,generative_ai_models,generative ai models,0.747912,164
gen_ai,LLM,llm,high,exact_key,13,gpt-4,gpt-4,0.743841,126
gen_ai,LLM,llm,high,exact_key,14,chatgpt-4,chatgpt-4,0.735879,13
gen_ai,LLM,llm,high,exact_key,15,pretrained,pretrained,0.731837,109
gen_ai,LLM,llm,high,exact_key,16,pretrained_models,pretrained models,0.730758,78
gen_ai,LLM,llm,high,exact_key,17,langchain,langchain,0.724907,14
gen_ai,LLM,llm,high,exact_key,18,gpt-3,gpt-3,0.724470,135
gen_ai,LLM,llm,high,exact_key,19,ai_ml,ai ml,0.721236,1542
gen_ai,LLM,llm,high,exact_key,20,inferentia,inferentia,0.718346,20
gen_ai,LLM,llm,high,exact_key,21,ai_application,ai application,0.717740,387
gen_ai,LLM,llm,high,exact_key,22,openai's,openai's,0.715526,58
gen_ai,LLM,llm,high,exact_key,23,gpt3,gpt3,0.713918,7
gen_ai,LLM,llm,high,exact_key,24,trainium,trainium,0.710547,19
gen_ai,LLM,llm,high,exact_key,25,kogpt,kogpt,0.710207,12
gen_ai,LLM,llm,high,exact_key,26,chatgpts,chatgpts,0.709616,13
gen_ai,LLM,llm,high,exact_key,27,text-to-code,text-to-code,0.709579,16
gen_ai,LLM,llm,high,exact_key,28,llm's,llm's,0.707762,18
gen_ai,LLM,llm,high,exact_key,29,text-to-workflow,text-to-workflow,0.707422,5
gen_ai,LLM,llm,high,exact_key,30,dlrm,dlrm,0.705778,8
gen_ai,LLM,llm,high,exact_key,31,azure_openai,azure openai,0.704425,95
gen_ai,LLM,llm,high,exact_key,32,deep_learning,deep learning,0.702132,4131
gen_ai,LLM,llm,high,exact_key,33,ai_applications,ai applications,0.701181,1119
gen_ai,LLM,llm,high,exact_key,34,sec-palm,sec-palm,0.700255,6
gen_ai,LLM,llm,high,exact_key,35,esre,esre,0.699866,61
gen_ai,LLM,llm,high,exact_key,36,generative_ai_technology,generative ai technology,0.699444,143
gen_ai,LLM,llm,high,exact_key,37,ai_capabilities,ai capabilities,0.698550,2400
gen_ai,LLM,llm,high,exact_key,38,text-to-image,text-to-image,0.698150,16
gen_ai,LLM,llm,high,exact_key,39,ai_technology,ai technology,0.697334,2546
gen_ai,LLM,llm,high,exact_key,40,copilots,copilots,0.696921,221
gen_ai,LLM,llm,high,exact_key,41,cainet,cainet,0.695935,6
gen_ai,LLM,llm,high,exact_key,42,nvidia_nemo,nvidia nemo,0.695755,13
gen_ai,LLM,llm,high,exact_key,43,domain-specific,domain-specific,0.695692,482
gen_ai,LLM,llm,high,exact_key,44,chat_gpt,chat gpt,0.694787,163
gen_ai,LLM,llm,high,exact_key,45,llm-based,llm-based,0.692553,12
gen_ai,LLM,llm,high,exact_key,46,large-language_models,large-language models,0.687835,15
gen_ai,LLM,llm,high,exact_key,47,nvidia_ai,nvidia ai,0.687721,415
gen_ai,LLM,llm,high,exact_key,48,pre-trained_models,pre-trained models,0.687322,28
gen_ai,LLM,llm,high,exact_key,49,deepspeed,deepspeed,0.686583,5
gen_ai,LLM,llm,high,exact_key,50,bionemo,bionemo,0.686502,96
gen_ai,ChatGPT,chatgpt,high,exact_key,1,large_language_models,large language models,0.828073,2463
gen_ai,ChatGPT,chatgpt,high,exact_key,2,generative_ai,generative ai,0.815387,12235
gen_ai,ChatGPT,chatgpt,high,exact_key,3,large_language_model,large language model,0.807630,1017
gen_ai,ChatGPT,chatgpt,high,exact_key,4,chat_gpt,chat gpt,0.806320,163
gen_ai,ChatGPT,chatgpt,high,exact_key,5,openai,openai,0.794116,1011
gen_ai,ChatGPT,chatgpt,high,exact_key,6,llm,llm,0.787588,1302
gen_ai,ChatGPT,chatgpt,high,exact_key,7,llms,llms,0.772557,804
gen_ai,ChatGPT,chatgpt,high,exact_key,8,gen_ai,gen ai,0.768390,2739
gen_ai,ChatGPT,chatgpt,high,exact_key,9,ai,ai,0.767481,123783
gen_ai,ChatGPT,chatgpt,high,exact_key,10,gpt-3,gpt-3,0.766796,135
gen_ai,ChatGPT,chatgpt,high,exact_key,11,genai,genai,0.758599,1624
gen_ai,ChatGPT,chatgpt,high,exact_key,12,gpt3,gpt3,0.745868,7
gen_ai,ChatGPT,chatgpt,high,exact_key,13,gpt-4,gpt-4,0.743091,126
gen_ai,ChatGPT,chatgpt,high,exact_key,14,gpt4,gpt4,0.732421,32
gen_ai,ChatGPT,chatgpt,high,exact_key,15,openai_chatgpt,openai chatgpt,0.731104,16
gen_ai,ChatGPT,chatgpt,high,exact_key,16,chatgpt-4,chatgpt-4,0.729541,13
gen_ai,ChatGPT,chatgpt,high,exact_key,17,chatgpts,chatgpts,0.725309,13
gen_ai,ChatGPT,chatgpt,high,exact_key,18,chatgpt's,chatgpt's,0.718559,26
gen_ai,ChatGPT,chatgpt,high,exact_key,19,dall-e,dall-e,0.717770,46
gen_ai,ChatGPT,chatgpt,high,exact_key,20,copilot,copilot,0.715778,1597
gen_ai,ChatGPT,chatgpt,high,exact_key,21,chatgbt,chatgbt,0.711356,13
gen_ai,ChatGPT,chatgpt,high,exact_key,22,openai's,openai's,0.709851,58
gen_ai,ChatGPT,chatgpt,high,exact_key,23,github_copilot,github copilot,0.703193,149
gen_ai,ChatGPT,chatgpt,high,exact_key,24,generative_ai_technologies,generative ai technologies,0.701151,71
gen_ai,ChatGPT,chatgpt,high,exact_key,25,chatgpt_et_cetera,chatgpt et cetera,0.696187,18
gen_ai,ChatGPT,chatgpt,high,exact_key,26,generative_ai_tools,generative ai tools,0.694960,136
gen_ai,ChatGPT,chatgpt,high,exact_key,27,chatspot,chatspot,0.694838,47
gen_ai,ChatGPT,chatgpt,high,exact_key,28,natural_language_processing,natural language processing,0.692487,1653
gen_ai,ChatGPT,chatgpt,high,exact_key,29,generative_ai_models,generative ai models,0.687182,164
gen_ai,ChatGPT,chatgpt,high,exact_key,30,codewhisperer,codewhisperer,0.686579,16
gen_ai,ChatGPT,chatgpt,high,exact_key,31,deep_learning,deep learning,0.684972,4131
gen_ai,ChatGPT,chatgpt,high,exact_key,32,copilots,copilots,0.684151,221
gen_ai,ChatGPT,chatgpt,high,exact_key,33,generative_ai_technology,generative ai technology,0.680033,143
gen_ai,ChatGPT,chatgpt,high,exact_key,34,text-to-workflow,text-to-workflow,0.678025,5
gen_ai,ChatGPT,chatgpt,high,exact_key,35,pretrained_models,pretrained models,0.676524,78
gen_ai,ChatGPT,chatgpt,high,exact_key,36,automl,automl,0.674195,114
gen_ai,ChatGPT,chatgpt,high,exact_key,37,ai_tools,ai tools,0.672833,1086
gen_ai,ChatGPT,chatgpt,high,exact_key,38,large-language_models,large-language models,0.672786,15
gen_ai,ChatGPT,chatgpt,high,exact_key,39,microsoft_copilot,microsoft copilot,0.672334,111
gen_ai,ChatGPT,chatgpt,high,exact_key,40,llm-powered,llm-powered,0.670258,8
gen_ai,ChatGPT,chatgpt,high,exact_key,41,ai_models,ai models,0.668648,1592
gen_ai,ChatGPT,chatgpt,high,exact_key,42,comate,comate,0.666286,8
gen_ai,ChatGPT,chatgpt,high,exact_key,43,midjourney,midjourney,0.664905,36
gen_ai,ChatGPT,chatgpt,high,exact_key,44,salesforce_einstein,salesforce einstein,0.662132,73
gen_ai,ChatGPT,chatgpt,high,exact_key,45,chatbots,chatbots,0.662063,776
gen_ai,ChatGPT,chatgpt,high,exact_key,46,recommender_systems,recommender systems,0.660895,140
gen_ai,ChatGPT,chatgpt,high,exact_key,47,adobe_firefly,adobe firefly,0.659713,23
gen_ai,ChatGPT,chatgpt,high,exact_key,48,openai's_chatgpt,openai's chatgpt,0.658718,16
gen_ai,ChatGPT,chatgpt,high,exact_key,49,ai_model,ai model,0.657770,633
gen_ai,ChatGPT,chatgpt,high,exact_key,50,fiverr_neo,fiverr neo,0.657744,17
gen_ai,GPT,gpt,medium,exact_key,1,dexus,dexus,0.665599,1272
gen_ai,GPT,gpt,medium,exact_key,2,mqa,mqa,0.588614,218
gen_ai,GPT,gpt,medium,exact_key,3,stockland,stockland,0.583282,626
gen_ai,GPT,gpt,medium,exact_key,4,iof,iof,0.580914,514
gen_ai,GPT,gpt,medium,exact_key,5,penten,penten,0.575259,8
gen_ai,GPT,gpt,medium,exact_key,6,awof,awof,0.571952,18
gen_ai,GPT,gpt,medium,exact_key,7,mirvac,mirvac,0.571482,1810
gen_ai,GPT,gpt,medium,exact_key,8,charter_hall,charter hall,0.570692,1229
gen_ai,GPT,gpt,medium,exact_key,9,acrt,acrt,0.568485,10
gen_ai,GPT,gpt,medium,exact_key,10,cqo,cqo,0.566692,40
gen_ai,GPT,gpt,medium,exact_key,11,nuix,nuix,0.565516,713
gen_ai,GPT,gpt,medium,exact_key,12,investa,investa,0.559973,233
gen_ai,GPT,gpt,medium,exact_key,13,internalise,internalise,0.559058,16
gen_ai,GPT,gpt,medium,exact_key,14,industria_reit,industria reit,0.557849,9
gen_ai,GPT,gpt,medium,exact_key,15,scentre_group,scentre group,0.555943,298
gen_ai,GPT,gpt,medium,exact_key,16,auirel,auirel,0.555037,16
gen_ai,GPT,gpt,medium,exact_key,17,apn_industria,apn industria,0.554145,14
gen_ai,GPT,gpt,medium,exact_key,18,iress,iress,0.552474,643
gen_ai,GPT,gpt,medium,exact_key,19,alex_abell,alex abell,0.552033,17
gen_ai,GPT,gpt,medium,exact_key,20,internalised,internalised,0.551267,12
gen_ai,GPT,gpt,medium,exact_key,21,k1w1,k1w1,0.548078,5
gen_ai,GPT,gpt,medium,exact_key,22,bennelong,bennelong,0.545675,8
gen_ai,GPT,gpt,medium,exact_key,23,federation_centres,federation centres,0.545553,78
gen_ai,GPT,gpt,medium,exact_key,24,crown-owned,crown-owned,0.544549,6
gen_ai,GPT,gpt,medium,exact_key,25,wesfarmers,wesfarmers,0.543098,3316
gen_ai,GPT,gpt,medium,exact_key,26,gpt's,gpt's,0.541121,227
gen_ai,GPT,gpt,medium,exact_key,27,maxitrans,maxitrans,0.538629,11
gen_ai,GPT,gpt,medium,exact_key,28,appen,appen,0.537376,666
gen_ai,GPT,gpt,medium,exact_key,29,dexus_industria,dexus industria,0.536666,22
gen_ai,GPT,gpt,medium,exact_key,30,icpf,icpf,0.535900,32
gen_ai,GPT,gpt,medium,exact_key,31,gasnet,gasnet,0.534662,13
gen_ai,GPT,gpt,medium,exact_key,32,heathley,heathley,0.533577,12
gen_ai,GPT,gpt,medium,exact_key,33,designsuites,designsuites,0.533370,18
gen_ai,GPT,gpt,medium,exact_key,34,dif3,dif3,0.533134,7
gen_ai,GPT,gpt,medium,exact_key,35,growthpoint,growthpoint,0.532177,582
gen_ai,GPT,gpt,medium,exact_key,36,sdcl,sdcl,0.531861,31
gen_ai,GPT,gpt,medium,exact_key,37,iof's,iof's,0.530578,106
gen_ai,GPT,gpt,medium,exact_key,38,apa,apa,0.530046,4964
gen_ai,GPT,gpt,medium,exact_key,39,transurban,transurban,0.529320,1495
gen_ai,GPT,gpt,medium,exact_key,40,wisetech,wisetech,0.529248,472
gen_ai,GPT,gpt,medium,exact_key,41,homeco_daily,homeco daily,0.528235,17
gen_ai,GPT,gpt,medium,exact_key,42,mira's,mira's,0.527995,29
gen_ai,GPT,gpt,medium,exact_key,43,mirvac's,mirvac's,0.527317,436
gen_ai,GPT,gpt,medium,exact_key,44,cen-esg,cen-esg,0.527180,5
gen_ai,GPT,gpt,medium,exact_key,45,coles_wesfarmers,coles wesfarmers,0.523537,13
gen_ai,GPT,gpt,medium,exact_key,46,atlas_arteria,atlas arteria,0.523326,374
gen_ai,GPT,gpt,medium,exact_key,47,superannuation_trustee,superannuation trustee,0.522690,44
gen_ai,GPT,gpt,medium,exact_key,48,moneyswitch,moneyswitch,0.522167,10
gen_ai,GPT,gpt,medium,exact_key,49,ansarada,ansarada,0.521922,71
gen_ai,GPT,gpt,medium,exact_key,50,charter_hall's,charter hall's,0.521470,117
gen_ai,GPT-4,gpt-4,medium,exact_key,1,gpt-3,gpt-3,0.787967,135
gen_ai,GPT-4,gpt-4,medium,exact_key,2,openai's,openai's,0.760596,58
gen_ai,GPT-4,gpt-4,medium,exact_key,3,llm,llm,0.743841,1302
gen_ai,GPT-4,gpt-4,medium,exact_key,4,chatgpt,chatgpt,0.743091,3164
gen_ai,GPT-4,gpt-4,medium,exact_key,5,llms,llms,0.730520,804
gen_ai,GPT-4,gpt-4,medium,exact_key,6,large_language_models,large language models,0.727845,2463
gen_ai,GPT-4,gpt-4,medium,exact_key,7,large_language_model,large language model,0.727556,1017
gen_ai,GPT-4,gpt-4,medium,exact_key,8,gpt3,gpt3,0.707064,7
gen_ai,GPT-4,gpt-4,medium,exact_key,9,openai,openai,0.702959,1011
gen_ai,GPT-4,gpt-4,medium,exact_key,10,chatgpts,chatgpts,0.692096,13
gen_ai,GPT-4,gpt-4,medium,exact_key,11,generative_ai_models,generative ai models,0.689106,164
gen_ai,GPT-4,gpt-4,medium,exact_key,12,dall-e,dall-e,0.688789,46
gen_ai,GPT-4,gpt-4,medium,exact_key,13,gpt4,gpt4,0.682883,32
gen_ai,GPT-4,gpt-4,medium,exact_key,14,chatgpt-4,chatgpt-4,0.681272,13
gen_ai,GPT-4,gpt-4,medium,exact_key,15,chat_gpt,chat gpt,0.679613,163
gen_ai,GPT-4,gpt-4,medium,exact_key,16,generative_ai,generative ai,0.671410,12235
gen_ai,GPT-4,gpt-4,medium,exact_key,17,text-to-workflow,text-to-workflow,0.661750,5
gen_ai,GPT-4,gpt-4,medium,exact_key,18,text-to-code,text-to-code,0.660646,16
gen_ai,GPT-4,gpt-4,medium,exact_key,19,gen_ai,gen ai,0.660459,2739
gen_ai,GPT-4,gpt-4,medium,exact_key,20,github_copilot,github copilot,0.658198,149
gen_ai,GPT-4,gpt-4,medium,exact_key,21,ai_models,ai models,0.655230,1592
gen_ai,GPT-4,gpt-4,medium,exact_key,22,openai's_chatgpt,openai's chatgpt,0.653214,16
gen_ai,GPT-4,gpt-4,medium,exact_key,23,ai_model,ai model,0.652831,633
gen_ai,GPT-4,gpt-4,medium,exact_key,24,generative_ai_technologies,generative ai technologies,0.650164,71
gen_ai,GPT-4,gpt-4,medium,exact_key,25,bionemo,bionemo,0.649860,96
gen_ai,GPT-4,gpt-4,medium,exact_key,26,ai,ai,0.647376,123783
gen_ai,GPT-4,gpt-4,medium,exact_key,27,pretrained_models,pretrained models,0.646256,78
gen_ai,GPT-4,gpt-4,medium,exact_key,28,generative_ai_tools,generative ai tools,0.645429,136
gen_ai,GPT-4,gpt-4,medium,exact_key,29,genai,genai,0.645110,1624
gen_ai,GPT-4,gpt-4,medium,exact_key,30,automl,automl,0.643981,114
gen_ai,GPT-4,gpt-4,medium,exact_key,31,chatspot,chatspot,0.642874,47
gen_ai,GPT-4,gpt-4,medium,exact_key,32,pre-trained_models,pre-trained models,0.642215,28
gen_ai,GPT-4,gpt-4,medium,exact_key,33,esre,esre,0.641185,61
gen_ai,GPT-4,gpt-4,medium,exact_key,34,langchain,langchain,0.639315,14
gen_ai,GPT-4,gpt-4,medium,exact_key,35,mchat,mchat,0.638673,35
gen_ai,GPT-4,gpt-4,medium,exact_key,36,copilot,copilot,0.638585,1597
gen_ai,GPT-4,gpt-4,medium,exact_key,37,text-to-image,text-to-image,0.637475,16
gen_ai,GPT-4,gpt-4,medium,exact_key,38,chatgpt's,chatgpt's,0.636927,26
gen_ai,GPT-4,gpt-4,medium,exact_key,39,llm-powered,llm-powered,0.636467,8
gen_ai,GPT-4,gpt-4,medium,exact_key,40,adobe_firefly,adobe firefly,0.634130,23
gen_ai,GPT-4,gpt-4,medium,exact_key,41,hunyuan,hunyuan,0.633283,24
gen_ai,GPT-4,gpt-4,medium,exact_key,42,dlrm,dlrm,0.632209,8
gen_ai,GPT-4,gpt-4,medium,exact_key,43,xgboost,xgboost,0.631860,19
gen_ai,GPT-4,gpt-4,medium,exact_key,44,unsupervised_learning,unsupervised learning,0.631462,43
gen_ai,GPT-4,gpt-4,medium,exact_key,45,python-based,python-based,0.631088,7
gen_ai,GPT-4,gpt-4,medium,exact_key,46,gpt-2,gpt-2,0.628264,5
gen_ai,GPT-4,gpt-4,medium,exact_key,47,openai_chatgpt,openai chatgpt,0.628068,16
gen_ai,GPT-4,gpt-4,medium,exact_key,48,fiverr_neo,fiverr neo,0.627907,17
gen_ai,GPT-4,gpt-4,medium,exact_key,49,aws_sagemaker,aws sagemaker,0.627490,13
gen_ai,GPT-4,gpt-4,medium,exact_key,50,dql,dql,0.626181,10
gen_ai,GPT-3,gpt-3,medium,exact_key,1,gpt-4,gpt-4,0.787967,126
gen_ai,GPT-3,gpt-3,medium,exact_key,2,chatgpt,chatgpt,0.766796,3164
gen_ai,GPT-3,gpt-3,medium,exact_key,3,large_language_models,large language models,0.758391,2463
gen_ai,GPT-3,gpt-3,medium,exact_key,4,large_language_model,large language model,0.754760,1017
gen_ai,GPT-3,gpt-3,medium,exact_key,5,openai's,openai's,0.737378,58
gen_ai,GPT-3,gpt-3,medium,exact_key,6,gpt3,gpt3,0.733204,7
gen_ai,GPT-3,gpt-3,medium,exact_key,7,openai,openai,0.732975,1011
gen_ai,GPT-3,gpt-3,medium,exact_key,8,chatgpts,chatgpts,0.730310,13
gen_ai,GPT-3,gpt-3,medium,exact_key,9,llm,llm,0.724470,1302
gen_ai,GPT-3,gpt-3,medium,exact_key,10,gpt4,gpt4,0.722783,32
gen_ai,GPT-3,gpt-3,medium,exact_key,11,dall-e,dall-e,0.718625,46
gen_ai,GPT-3,gpt-3,medium,exact_key,12,chatgpt-4,chatgpt-4,0.717067,13
gen_ai,GPT-3,gpt-3,medium,exact_key,13,llms,llms,0.715517,804
gen_ai,GPT-3,gpt-3,medium,exact_key,14,generative_ai_models,generative ai models,0.713794,164
gen_ai,GPT-3,gpt-3,medium,exact_key,15,generative_ai,generative ai,0.697438,12235
gen_ai,GPT-3,gpt-3,medium,exact_key,16,dlrm,dlrm,0.692581,8
gen_ai,GPT-3,gpt-3,medium,exact_key,17,codewhisperer,codewhisperer,0.689507,16
gen_ai,GPT-3,gpt-3,medium,exact_key,18,ai,ai,0.685803,123783
gen_ai,GPT-3,gpt-3,medium,exact_key,19,ai_model,ai model,0.684870,633
gen_ai,GPT-3,gpt-3,medium,exact_key,20,text-to-image,text-to-image,0.683609,16
gen_ai,GPT-3,gpt-3,medium,exact_key,21,deep_learning,deep learning,0.681377,4131
gen_ai,GPT-3,gpt-3,medium,exact_key,22,automl,automl,0.680313,114
gen_ai,GPT-3,gpt-3,medium,exact_key,23,chatspot,chatspot,0.680104,47
gen_ai,GPT-3,gpt-3,medium,exact_key,24,ai_models,ai models,0.679947,1592
gen_ai,GPT-3,gpt-3,medium,exact_key,25,alphafold,alphafold,0.679882,98
gen_ai,GPT-3,gpt-3,medium,exact_key,26,gpt-2,gpt-2,0.677582,5
gen_ai,GPT-3,gpt-3,medium,exact_key,27,neural_networks,neural networks,0.673163,860
gen_ai,GPT-3,gpt-3,medium,exact_key,28,github_copilot,github copilot,0.672798,149
gen_ai,GPT-3,gpt-3,medium,exact_key,29,pretrained,pretrained,0.672012,109
gen_ai,GPT-3,gpt-3,medium,exact_key,30,chat_gpt,chat gpt,0.670975,163
gen_ai,GPT-3,gpt-3,medium,exact_key,31,data-center-scale,data-center-scale,0.669129,5
gen_ai,GPT-3,gpt-3,medium,exact_key,32,recommender_systems,recommender systems,0.669058,140
gen_ai,GPT-3,gpt-3,medium,exact_key,33,xgboost,xgboost,0.667295,19
gen_ai,GPT-3,gpt-3,medium,exact_key,34,megamolbart,megamolbart,0.666952,7
gen_ai,GPT-3,gpt-3,medium,exact_key,35,convolutional_neural_networks,convolutional neural networks,0.666138,30
gen_ai,GPT-3,gpt-3,medium,exact_key,36,openai_chatgpt,openai chatgpt,0.665932,16
gen_ai,GPT-3,gpt-3,medium,exact_key,37,openais,openais,0.665343,6
gen_ai,GPT-3,gpt-3,medium,exact_key,38,bionemo,bionemo,0.662218,96
gen_ai,GPT-3,gpt-3,medium,exact_key,39,esre,esre,0.659451,61
gen_ai,GPT-3,gpt-3,medium,exact_key,40,chatgpt_et_cetera,chatgpt et cetera,0.658396,18
gen_ai,GPT-3,gpt-3,medium,exact_key,41,trainium,trainium,0.657744,19
gen_ai,GPT-3,gpt-3,medium,exact_key,42,reinforcement_learning,reinforcement learning,0.657718,211
gen_ai,GPT-3,gpt-3,medium,exact_key,43,openfold,openfold,0.657698,6
